        -6.31554354e-01,  -1.90838274e-01,   1.54242367e+00,
        -1.52932133e+00,  -8.59181231e-02,   1.75917742e+00,
        -1.55512315e+00,  -3.56277741e-01,   1.69876731e+00,
        -8.85282662e-01,  -1.38077998e+00,   1.20506951e+00,
         7.06354425e-01,  -1.79103609e+00,   2.54622901e-01,
         9.66633861e-01,  -2.04315962e+00,   6.86206087e-01,
         1.52007248e+00,  -1.07040549e+00,  -5.27216582e-01,
         2.23969271e+00,  -1.27711743e+00,  -6.75385159e-01,
         1.35937011e-01,   2.29469343e-01,  -6.14372321e-01,
        -8.71475485e-01,   1.28334778e+00,  -2.14824327e+00,
         2.72381745e+00,  -3.03130237e+00,   1.73870252e+00,
         1.56160773e+00,  -9.19667669e-01,  -1.15435982e+00,
         9.14297382e-01,   1.85007760e-01,  -1.15857076e+00,
         1.03513310e-02,   5.52407534e-01,   5.88872982e-01,
        -7.56798364e-02,  -1.84347256e-01,   1.63521222e+00,
         1.11361722e-01,  -1.78016113e+00,   1.43603213e+00,
        -2.14545246e+00,  -1.62982099e-01,   1.10811870e+00,
         5.63129946e-02,  -7.54656203e-01,   1.47294036e+00,
        -1.97917004e+00,   2.04692442e+00,   8.80634327e-01,
        -1.59531622e+00,   3.05848759e-01,  -1.30138463e+00,
         2.07121661e+00,  -1.06193807e+00,   8.00229152e-01,
        -5.75614977e-01,   1.83604819e-01,   2.11910277e-01,
         2.07748478e-02,  -1.74573187e+00,   9.42435645e-01,
        -2.77827598e-01,  -8.70474055e-01,  -2.52810461e-02,
         6.23986452e-01,  -7.53488205e-02,   6.24602237e-01,
        -1.00529873e+00,   4.53491598e-01,   2.49958956e-01,
         1.71704559e+00,  -2.84923733e+00,   1.40413762e+00,
        -1.44343176e+00,  -1.31578162e+00,   2.30730238e+00,
        -9.63590053e-01,   2.01894032e-01,   2.07659309e-01,
        -8.03585593e-01,   8.47383417e-01,   7.04881434e-01,
        -5.64789406e-01,   9.83287060e-01,  -1.64000739e+00,
         1.35099973e-01,   9.74494295e-01,  -1.08046883e+00,
         6.19955559e-01,   1.81893029e+00,  -2.59016444e+00,
         2.58970634e+00,  -1.28297182e+00,  -1.03240073e+00,
        -9.46462857e-01,   1.51550015e+00,   1.56823035e+00,
        -1.04008669e+00,   2.48667973e-01,  -1.56283544e+00,
         1.21239921e+00,  -2.18360276e-01,   3.05429786e-02,
         4.49338043e-01,   3.89620580e-01,  -6.70312347e-01,
         2.50915628e-01,  -7.39607830e-01,  -1.21194124e-01,
         1.68440457e+00,  -4.99483918e-01,  -5.88359819e-01,
        -1.47387507e-01,   1.42106490e+00,  -6.22044285e-02,
         2.91111135e-01,  -1.66253150e+00,   2.01456298e+00,
        -3.80929338e+00,   2.87074672e+00,  -1.03616410e-01,
        -1.07071110e+00,  -8.30951141e-01,   2.10982689e+00,
        -5.20623223e-01,  -1.45817468e-01,   2.04076890e-01,
         5.57778551e-01,  -3.18462364e-01,  -3.44308670e-01,
         4.43609120e-01,   4.35604173e-02,   2.55545401e-01,
        -1.47531940e+00,  -1.13125511e+00,   2.47280152e+00,
        -3.82410867e-01,  -1.42146434e+00,  -1.43492803e-01,
         2.50390846e+00,  -1.78306937e+00,   1.44759755e-01,
        -3.91620999e-01,  -6.59119337e-01,   1.25382413e-01,
         1.83393906e+00,  -2.49213388e+00,   2.59046426e+00,
        -1.02880480e+00,   1.90129581e+00,  -1.68346535e+00,
         6.04500775e-01,  -1.31159839e-01,   3.02656085e-01,
        -1.73028256e+00,   9.28670861e-01,  -8.83874522e-01,
         1.78839913e+00,  -1.90871351e+00,   6.49249635e-01,
         1.31303013e+00,  -1.25749107e+00,  -8.80239451e-01,
         1.15848288e+00,   2.67521931e-01,  -5.56693854e-01,
         1.15169858e+00,  -1.77505336e+00,   1.01846318e+00,
         1.47486360e-02,  -2.02771031e-02,   2.83534192e-01,
        -1.40398565e+00,   2.38003860e+00,  -1.43066739e+00,
         2.35722545e-01,   3.94532635e-01,  -9.79259276e-01,
         1.20066852e+00,  -1.28116037e+00,   1.35896695e+00,
        -1.95976975e-01,  -3.52548443e-01,   2.89260713e-01,
        -1.95125863e+00,   2.08878230e+00,  -2.12774075e-02,
         2.98895196e-01,  -2.86651166e-01,   9.46467597e-01,
        -1.19527082e+00,   8.44402830e-01,   7.44884410e-01,
        -1.57345468e+00,  -3.75074214e-01,   1.93720407e+00,
        -1.67632290e+00,  -1.93108743e+00,   3.30363046e+00,
         6.05941252e-01,  -3.19288682e+00,   8.66316669e-01,
         1.26620455e-01,   1.05487952e+00,  -1.45555212e+00,
         4.77217890e-01,   2.54414702e+00,  -1.65966823e+00,
         9.52938418e-01,  -5.02818257e-01,  -7.88124766e-02,
        -9.67872136e-01,   1.39577765e+00,  -1.06905920e+00,
         9.92513729e-01,  -1.61181957e-01,  -6.01004028e-01,
         1.46667393e-01,  -1.30518839e+00,   1.03989873e+00,
        -1.51990955e+00,   2.69914677e+00,  -8.70999319e-01,
         4.84906425e-01,  -6.63837357e-01,   1.64244131e+00,
        -4.36883734e-01,  -3.18331972e+00,   3.50572384e+00,
        -2.04573642e+00,   2.66906602e+00,  -1.56548675e+00,
        -3.00273431e-01,   3.34691795e-01,   8.25812911e-01,
         7.74895373e-01,  -1.80927370e+00,  -4.38103271e-01,
         3.94226151e-01,   9.38453400e-01,  -3.74088404e-01,
        -8.36061643e-01,   1.31849770e+00,  -4.79599535e-01,
        -4.72476304e-01,  -1.27594355e+00,   2.31908895e+00,
        -5.21546225e-01,  -7.71769403e-01,  -4.67463329e-01,
         6.39237018e-01,   2.19691856e-01,  -3.74942116e-02,
         1.21414967e+00,  -1.28532118e+00,  -9.07443797e-01,
         1.63124476e+00,  -7.81498959e-01,   6.40594927e-01,
         2.52490558e-01,  -9.96145572e-01,  -1.37583814e+00,
         2.05970421e+00,  -4.00145060e-01,   9.67317975e-01,
        -1.34247468e+00,   9.82876111e-01,  -4.97215795e-01,
        -4.05651389e-01,   9.04239896e-01,  -1.78098822e+00,
         3.92022875e-02,   3.03718672e-01,   1.31692145e+00,
        -1.36803037e+00,   7.74042533e-01,  -7.84031778e-01,
        -1.90702120e-01,   4.42293791e-02,   8.06632842e-01,
         6.80013234e-01,  -1.76155859e+00,   7.15417242e-01,
         6.04287085e-01,  -1.30161612e+00,   4.37494819e-01,
        -5.64997436e-01,   9.27700829e-01,   3.07128860e-01,
        -7.46846661e-02,   4.16705170e-02,  -1.08750431e+00,
         1.11868414e+00,   2.05853515e+00,  -1.99210103e+00,
        -2.59693655e+00,   2.63229651e+00,  -1.20256529e+00,
         1.40108685e+00,  -9.69668610e-01,  -2.25186104e+00,
         1.56028024e+00,   1.68525758e+00,  -3.80473989e-01,
        -1.47764833e+00,   1.28903815e+00,   1.88295506e-01,
        -5.65583450e-02,  -1.85480958e+00,  -5.07615473e-01,
         6.09780528e-01,   1.24878761e+00,  -5.27854958e-01,
        -1.51271085e+00,   1.83479269e+00,   2.39361348e-01,
        -1.56428568e+00,  -1.37109407e+00,   6.06307276e-01,
        -2.93383069e-01,   2.16131281e+00,  -1.98959530e+00,
         1.07469103e+00,   7.84413141e-03,   3.44044825e-02,
         1.16253128e+00,  -2.22364143e+00,   8.26563913e-01,
        -1.12686313e-01,   1.42985874e+00,  -5.00992933e-01,
        -7.57552299e-01,  -1.02549865e+00,   6.72163302e-01,
         3.72466104e-01,   1.23985159e+00,   2.62298943e-01,
        -1.16549511e+00,   4.24841354e-01,   1.26727529e+00,
        -1.66243057e+00,   5.06083822e-01,  -2.18723143e+00,
         2.81397369e+00,  -3.94257576e-01,  -1.29817262e+00,
         6.32289202e-01,   9.24122827e-01,  -1.11920690e+00,
         6.04006069e-01,  -2.35325433e+00,   2.61750724e+00,
        -6.36107774e-01,   4.82019690e-01,  -9.95433046e-01,
        -1.59532036e+00,  -1.65943803e+00,   4.20343095e+00,
        -1.17994632e+00,   3.36561680e-01,   1.47338211e-01,
        -3.94530907e-01,  -8.26670843e-01,  -2.15271209e-02,
         2.39749240e+00,  -9.75277749e-01,  -1.87526550e+00,
         1.96494643e+00,   2.28476799e-01,  -2.72258873e+00,
         4.84930214e-01,   1.24891749e+00,   1.94722226e+00,
        -1.18644907e+00,  -1.74544792e-01,  -5.38224342e-01,
         6.88638404e-02,   6.63011812e-01,  -4.79484705e-01,
        -1.23203208e-01,  -2.29723933e-01,   2.21512436e+00,
        -2.34952652e+00,  -1.40580874e-01,  -2.95825982e-01,
         1.79019182e+00,  -1.15074391e+00,   7.87917705e-02,
         6.27591209e-02,   4.34159423e-02,  -4.42647744e-02,
         1.52907384e+00,  -1.37712743e+00,   8.10742913e-02,
        -3.81214982e-01,   3.55842129e-01,   2.97833417e-01,
        -1.05823662e+00,   1.42909685e+00,  -5.45228375e-01,
         1.89389739e+00,  -1.03462782e+00,   5.17882770e-01,
        -2.17954756e+00,   1.72637623e+00,   1.34391199e+00,
        -2.51973376e+00,   1.23544063e-01,   6.09482726e-01,
        -8.60190855e-01,   1.49418437e+00,   6.48228748e-02,
        -2.18484308e+00,   8.82406627e-01,   1.40295162e-01,
         5.08371836e-01,  -7.60496375e-01,  -2.13850028e-01,
        -7.02367876e-02,   1.83690575e+00,  -1.28942019e+00,
        -1.42848069e+00,   1.77227078e+00,   1.07806880e+00,
        -7.02519790e-02,   5.39033792e-02,  -7.70741020e-01,
         1.54771377e+00,  -2.67930223e+00,  -1.43706064e-01,
         1.72600252e+00,  -7.46560002e-01,   3.39051871e-01,
         1.32627101e+00,  -1.08108854e+00,   3.79145261e-02,
         1.84962497e+00,  -6.13645130e-01,  -1.29634419e+00,
        -9.78278570e-01,   7.85962553e-01,   7.10844318e-01,
        -3.84937913e-01,  -2.01169986e+00,   1.58965836e+00,
         1.37299834e+00,   2.94142674e-01,  -3.68238304e-01,
         7.66679255e-01,  -4.16884170e-03,  -8.43866561e-01,
        -3.42410021e-01,   1.04126267e+00,   1.10396036e+00,
        -2.22770166e+00,   1.46193255e+00,  -1.96022241e+00,
         5.77394164e-01,   4.85006410e-01,   6.49757188e-01,
        -1.59705851e+00,   9.71639900e-01,   1.79514787e+00,
        -1.04268130e+00,   4.51166801e-01,   2.94533844e-01,
        -2.23949994e+00,   3.79204761e-01,   1.00846713e+00,
         2.95974103e-01,  -7.04257852e-01,  -2.54705746e+00,
         1.89011118e+00,  -1.56883500e+00,   8.31790340e-01,
         1.83436144e-01,   8.19639519e-01,   1.47501483e+00,
        -2.16915172e+00,   1.24149636e+00,  -1.83207605e-01,
         2.91508589e-01,  -1.02028387e+00,   2.47996886e-02,
         1.44817658e+00,  -1.52791174e+00,  -1.27584166e-01,
        -1.10665649e+00,   8.46633771e-01,   1.43225546e+00,
        -1.70970149e+00,   6.88468912e-01,   8.63769601e-01,
        -2.85620338e+00,   3.37208322e+00,  -1.94905750e+00,
         1.07003002e+00,  -1.82740179e-01,  -6.14807415e-01,
         2.56200473e+00,  -2.16692739e+00,  -2.74146568e-02,
        -7.29588503e-01,  -8.76456252e-02,  -2.92801941e-02,
        -9.65298077e-03,   3.98678665e-01,  -3.82001233e-01,
         7.18593447e-01,   1.51021545e+00,  -4.24483439e-01,
         1.75055503e+00,  -1.85715402e+00,  -1.14128651e+00,
        -1.07965917e+00,   2.19650035e+00,  -7.45915117e-01,
         1.08350204e+00,  -2.46141961e+00,   1.32565335e+00,
        -8.35530792e-01,   6.30017546e-01,   1.19530191e+00,
        -5.81454382e-01,   1.15003971e+00,  -2.50124871e+00,
         6.29031930e-01,   7.59977228e-02,  -1.52378457e+00,
        -6.12602515e-03,   7.98012154e-01,   7.75021238e-01,
         5.96306760e-01,  -1.82935798e-01,   5.01478738e-01,
        -2.02301897e+00,   1.49744083e+00,  -3.02398682e-01,
         5.98748731e-01,  -1.88251072e+00,   2.34527866e+00,
        -2.05547545e-01,  -1.66699818e+00,  -6.52337497e-02,
         1.52579884e+00,  -1.22764820e+00,   1.11016376e+00,
        -5.63927558e-01,   3.98366177e-01,  -3.87003419e-01,
        -3.02581855e-03,   3.92446969e-01,   7.52470027e-01,
         1.54371162e+00,  -8.59885167e-01,  -1.30601145e+00,
         7.37286297e-01,   1.76159837e-01,   1.75628116e-01,
        -2.01207800e+00,   4.08990439e-01,  -1.48078278e+00,
         1.88369319e+00,   7.44343485e-01,  -3.57407748e-01,
        -3.61995378e-01,  -4.55196951e-01,   1.65279546e+00,
        -1.53647450e+00,  -1.25253424e-01,   7.48481295e-01,
         3.92564716e-01,  -1.04595463e+00,  -4.73558643e-01,
         9.62425052e-01,  -9.88908474e-01,   1.65402312e+00,
         2.08493203e-02,   4.06817001e-01,  -2.36991304e-01,
        -5.34688253e-01,   1.23368504e+00,  -3.45820561e+00,
         1.52805131e+00,   4.17277115e-01,  -1.57267991e-01,
        -7.78856515e-01,   8.21530910e-01,   8.91005413e-02,
         5.30955079e-01,  -2.20922453e+00,   1.37134461e+00,
        -7.68762566e-01,   5.28334689e-01,  -4.07505058e-01,
        -7.76334907e-03,   1.38183710e+00,  -4.00066048e-01,
        -2.33174152e-01,   5.19522936e-01,  -1.27194437e+00,
         1.70814277e+00,  -7.99397911e-01,  -6.41391602e-01,
         1.42334711e+00,  -1.18250268e+00,  -6.73187331e-01,
        -4.09700417e-02,  -2.66295876e-01,   7.37255018e-01,
         6.66471272e-01,   3.79105905e-01,  -1.69329425e+00,
         1.25098766e+00,   1.11277037e+00,  -1.69722103e+00,
         4.56085245e-01,   2.31495528e+00,  -3.38195236e+00,
         7.16377224e-01,   7.33416530e-01,   5.69730469e-01,
        -6.87054722e-01,   1.12187736e+00,   2.73685207e-02,
        -2.51299701e+00,   1.63084579e+00,  -7.03281904e-01,
         1.01563293e+00,  -1.01380807e+00,   7.06577970e-01,
        -1.09581095e+00,   1.02347928e+00,   1.18149510e-01,
         2.56650446e-01,  -1.18398565e-01,  -5.70527654e-01,
         2.35667794e-01,  -1.42002091e+00,   3.35294331e-01,
        -1.19225128e+00,   2.46943663e+00,   6.12348167e-02,
        -1.39642629e-01,   4.91937981e-02,  -2.11021238e+00,
         1.72359732e+00,  -1.29886901e-01,  -4.79553735e-01,
        -1.06699001e-01,  -5.11999824e-01,   1.71524833e+00,
         3.53471750e-01,  -5.22580505e-01,  -1.17710433e+00,
         1.62579080e+00,  -3.06397352e+00,   1.11910556e+00,
         1.62197543e+00,  -5.22250593e-02,   4.65777139e-03,
        -1.33857147e+00,   4.51512632e-01,  -2.42576936e-01,
        -1.51097699e+00,   3.27119614e+00,  -1.30251863e+00,
        -1.43493647e+00,   1.35806068e+00,  -2.51709608e-01,
         1.41796592e+00,  -1.38310890e+00,   8.65215691e-02,
        -1.35800513e+00,   8.02192307e-01,   9.47105759e-02,
         2.08711888e+00,  -1.31110062e+00,  -2.37724762e+00,
         1.41333607e+00,  -1.96974932e-01,   7.95263689e-01,
         1.57322388e+00,  -2.40629406e+00,   1.55227561e+00,
        -1.07777744e+00,   1.74770892e+00,  -8.25730455e-01,
        -1.10719655e+00,   1.43270083e+00,  -1.10036912e-01,
        -7.19076484e-01,  -1.27380559e+00,   1.32697298e+00,
         8.14497064e-01,   2.73103480e-01,  -5.25065822e-01,
        -1.47313195e+00,  -2.03553184e-01,   1.47672338e+00,
         1.56686546e-02,  -1.12542706e-01,  -7.93925226e-01,
         1.78709297e+00,  -3.58081022e-01,  -2.38116561e-01,
        -1.40588447e+00,   1.68337052e+00,   3.51413455e-01,
        -1.76423765e+00,   6.77667417e-01,   9.95684463e-01,
        -4.39996576e-02,  -2.39410131e+00,   1.80203197e+00,
        -4.62398720e-01,   8.84730721e-01,  -8.30954910e-01,
         4.68919649e-01,   4.17166980e-01,  -1.26834530e+00,
         1.54188796e+00,  -7.15000417e-01,  -1.83195628e-01,
         7.51552123e-01,  -1.37940670e+00,   2.75993093e-01,
         4.38830920e-01,   5.94317853e-01,  -1.82950713e+00,
         4.98519173e-01,   9.58345594e-01,   5.20302662e-01,
        -8.28335380e-01,  -1.72778606e-01,   1.06718882e+00,
        -1.43248936e+00,   9.34542702e-01,  -1.11386751e+00,
         1.11152539e+00,  -9.22354132e-01,   1.14471575e+00,
         3.70780063e-01,  -1.42874167e+00,  -2.36368847e-01,
         1.64487665e+00,  -1.19609278e+00,   1.31107563e+00,
        -1.68066270e+00,   1.51643950e+00,  -2.48709582e-01,
        -2.16810607e+00,   2.31220993e-01,   2.57525268e+00,
         7.40899653e-01,  -3.84022640e-02,  -1.20906848e+00,
        -1.79934353e+00,   2.45503080e+00,   4.09425517e-01,
        -1.32211444e+00,   1.40735438e+00,  -2.31597912e+00,
         2.60732922e+00,  -1.83372710e+00,   1.50195978e+00,
        -6.22568219e-01,  -8.12774613e-01,  -2.60814563e-01,
         1.27675478e+00,  -2.47931360e+00,  -9.00474125e-02,
         2.42377504e+00,  -1.56210366e+00,  -1.27529166e+00,
         1.20489165e+00,   1.29610036e+00,  -2.17335851e+00,
         1.75359320e+00,   4.97313687e-01,  -2.21300059e+00,
         2.05542995e-01,   2.13480485e+00,  -2.51369440e+00,
         2.17300192e+00,  -7.51645478e-01,   1.10170349e+00,
        -9.18265237e-01,   6.89133769e-01,  -1.64785537e-01,
        -6.59156735e-02,  -1.42680389e+00,   2.85994666e-01,
        -3.26235242e-01,   1.51823738e+00,   9.18556516e-01,
        -8.97604334e-01,   5.34377244e-01,  -1.14693026e-01,
        -6.07191347e-01,  -1.74382801e+00,   2.16516887e+00,
        -5.92908449e-01,  -6.83633032e-01,   1.56898195e+00,
        -9.42072961e-01,  -3.15786716e-01,  -1.67794241e-01,
         4.64858926e-01,  -2.55964098e+00,   3.39408160e+00,
        -2.39622763e-02,  -6.30128002e-01,  -6.29270702e-01,
         1.19072011e+00,   1.16176813e-01,   4.30400971e-01,
        -1.43924377e+00,   4.80861271e-01,   1.05512900e-01,
         1.69530683e-01,   1.56360257e+00,  -2.42484851e+00,
         1.84322332e+00,  -1.12718207e+00,  -8.62425829e-01,
         9.46645917e-01,  -5.40645775e-01,   4.35547533e-01,
        -2.34705605e-01,   1.65020162e+00,  -9.80101361e-01,
        -3.35385128e-01,   1.07193178e+00,  -1.73681923e+00,
         1.78509497e+00,  -1.56830677e+00,  -7.60780688e-01,
         3.44713918e+00,  -2.15267604e+00,   1.22568464e+00,
        -2.01446457e+00,   2.16872124e+00,   9.08377338e-01,
        -2.24303012e+00,   1.68934098e-01,  -1.66295226e+00,
         2.09197298e-01,   4.10677256e-01,   2.10242519e+00,
        -8.17157184e-01,  -1.71661464e+00,   9.44156569e-02,
         1.35076682e+00,   7.79079732e-01,  -1.45587640e+00,
         6.72908503e-01,   4.44628330e-01,  -1.22254133e+00,
         5.58211284e-01,  -8.07236863e-02,   3.67657284e-01,
         7.95784445e-01,  -2.83148132e+00,   1.55107476e+00,
        -6.50006152e-01,   3.23532328e+00,  -2.10479448e+00,
         1.37438770e+00,  -2.47652147e+00,   2.48648506e+00,
        -1.33642146e+00,  -1.63431557e+00,   9.34312994e-01,
         2.11756893e+00,  -2.32299762e+00,   1.32338056e+00,
        -1.84835373e-01,  -2.55818150e-01,  -9.48496993e-02,
        -1.15188444e+00,   2.64483503e-01,   7.25597012e-01,
        -6.34033331e-01
